,title,vol,update,number,date
0,強襲魔女 501 部隊出動！,9,06/05,98042,2019/06/05 17:00:08
1,鑽石王牌 act2,10,06/04,434865,2019/06/05 17:00:08
2,星光王子 KING OF PRISM -Shiny Seven Stars-,8,06/04,35221,2019/06/05 17:00:08
3,進擊的巨人 第三季,18,06/03,5357767,2019/06/05 17:00:08
4,為什麼老師會在這裡！？,9,06/03,1059683,2019/06/05 17:00:08
5,FAIRY TAIL 魔導少年 最終章,311,06/02,2633935,2019/06/05 17:00:08
6,一弦定音！,9,06/02,338481,2019/06/05 17:00:08
7,我們真的學不來！,9,06/02,737468,2019/06/05 17:00:08
8,鬼滅之刃,9,06/02,2016546,2019/06/05 17:00:08
9,信長老師的年幼妻子,9,06/01,756214,2019/06/05 17:00:08
10,高中女生,9,06/01,276506,2019/06/05 17:00:08
11,超可動女孩 1/6,9,06/01,149035,2019/06/05 17:00:08
12,MIX,9,06/01,141794,2019/06/05 17:00:08
13,一個人的○○小日子,9,06/01,460244,2019/06/05 17:00:08
14,滿腦都是○○的我沒辦法談戀愛,9,06/01,970225,2019/06/05 17:00:08
15,川柳少女,9,06/01,418100,2019/06/05 17:00:08
16,JOJO 的奇妙冒險 黃金之風,32,06/01,5797502,2019/06/05 17:00:08
17,魔法水果籃,8,06/01,174901,2019/06/05 17:00:08
18,戀愛幕末男友外傳-危機,9,05/31,18709,2019/06/05 17:00:08
19,Fight League 交鋒聯盟,16,05/30,96371,2019/06/05 17:00:08
20,一拳超人 (第二季),20,05/29,3562553,2019/06/05 17:00:08
21,八月的棒球甜心,7,05/20,149970,2019/06/05 17:00:08
