,title,vol,update,number,date
0,鬼滅之刃,8,05/26,1488836,2019/05/26 01:00:26
1,信長老師的年幼妻子,8,05/25,585846,2019/05/26 01:00:26
2,高中女生,8,05/25,235929,2019/05/26 01:00:26
3,超可動女孩 1/6,8,05/25,122685,2019/05/26 01:00:26
4,MIX,8,05/25,110077,2019/05/26 01:00:26
5,一個人的○○小日子,8,05/25,368247,2019/05/26 01:00:26
6,滿腦都是○○的我沒辦法談戀愛,8,05/25,742532,2019/05/26 01:00:26
7,川柳少女,8,05/25,321421,2019/05/26 01:00:26
8,JOJO 的奇妙冒險 黃金之風,31,05/25,5437488,2019/05/26 01:00:26
9,魔法水果籃,7,05/25,128155,2019/05/26 01:00:26
10,戀愛幕末男友外傳-危機,8,05/24,16343,2019/05/26 01:00:26
11,Fight League 交鋒聯盟,15,05/23,89423,2019/05/26 01:00:26
12,一拳超人 (第二季),19,05/22,2905626,2019/05/26 01:00:26
13,強襲魔女 501 部隊出動！,7,05/22,83762,2019/05/26 01:00:26
14,鑽石王牌 act2,8,05/21,352673,2019/05/26 01:00:26
15,星光王子 KING OF PRISM -Shiny Seven Stars-,6,05/21,26713,2019/05/26 01:00:26
16,進擊的巨人 第三季,16,05/20,4673196,2019/05/26 01:00:26
17,八月的棒球甜心,7,05/20,143904,2019/05/26 01:00:26
18,為什麼老師會在這裡！？,7,05/20,858183,2019/05/26 01:00:26
19,FAIRY TAIL 魔導少年 最終章,309,05/19,2473014,2019/05/26 01:00:26
20,一弦定音！,7,05/19,255034,2019/05/26 01:00:26
21,我們真的學不來！,7,05/19,571194,2019/05/26 01:00:26
