,title,vol,update,number,date
0,星光王子 KING OF PRISM -Shiny Seven Stars-,3,04/30,9557,2019/04/30 18:00:31
1,八月的棒球甜心,4,04/29,88957,2019/04/30 18:00:31
2,進擊的巨人 第三季,13,04/29,3634819,2019/04/30 18:00:31
3,為什麼老師會在這裡！？,4,04/29,460610,2019/04/30 18:00:31
4,FAIRY TAIL 魔導少年 最終章,306,04/28,2218504,2019/04/30 18:00:31
5,一弦定音！,4,04/28,123308,2019/04/30 18:00:31
6,我們真的學不來！,4,04/28,304295,2019/04/30 18:00:31
7,鬼滅之刃,4,04/28,654365,2019/04/30 18:00:31
8,信長老師的年幼妻子,4,04/27,301065,2019/04/30 18:00:31
9,高中女生,4,04/27,157731,2019/04/30 18:00:31
10,超可動女孩 1/6,4,04/27,67456,2019/04/30 18:00:31
11,MIX,4,04/27,58623,2019/04/30 18:00:31
12,一個人的○○小日子,4,04/27,199339,2019/04/30 18:00:31
13,滿腦都是○○的我沒辦法談戀愛,4,04/27,395024,2019/04/30 18:00:31
14,川柳少女,4,04/27,171958,2019/04/30 18:00:31
15,JOJO 的奇妙冒險 黃金之風,28,04/27,4915658,2019/04/30 18:00:31
16,魔法水果籃,3,04/27,50810,2019/04/30 18:00:31
17,戀愛幕末男友外傳-危機,4,04/26,7620,2019/04/30 18:00:31
18,Fight League 交鋒聯盟,11,04/25,70705,2019/04/30 18:00:31
19,一拳超人 (第二季),15,04/24,1188036,2019/04/30 18:00:31
20,強襲魔女 501 部隊出動！,3,04/24,41883,2019/04/30 18:00:31
21,鑽石王牌 act2,4,04/23,161474,2019/04/30 18:00:31
