,title,vol,update,number,date
0,八月的棒球甜心,9,06/17,164203,2019/06/17 04:00:11
1,為什麼老師會在這裡！？,11,06/17,1211730,2019/06/17 04:00:11
2,FAIRY TAIL 魔導少年 最終章,313,06/16,2735747,2019/06/17 04:00:11
3,一弦定音！,11,06/16,394200,2019/06/17 04:00:11
4,我們真的學不來！,11,06/16,870960,2019/06/17 04:00:11
5,鬼滅之刃,11,06/16,2461766,2019/06/17 04:00:11
6,信長老師的年幼妻子,11,06/15,875173,2019/06/17 04:00:11
7,高中女生,11,06/15,298136,2019/06/17 04:00:11
8,超可動女孩 1/6,11,06/15,165159,2019/06/17 04:00:11
9,MIX,11,06/15,166246,2019/06/17 04:00:11
10,魔法水果籃,10,06/15,227211,2019/06/17 04:00:11
11,一個人的○○小日子,11,06/15,542259,2019/06/17 04:00:11
12,滿腦都是○○的我沒辦法談戀愛,11,06/15,1168444,2019/06/17 04:00:11
13,川柳少女,11,06/15,492877,2019/06/17 04:00:11
14,JOJO 的奇妙冒險 黃金之風,34,06/15,6183735,2019/06/17 04:00:11
15,戀愛幕末男友外傳-危機,11,06/14,22297,2019/06/17 04:00:11
16,Fight League 交鋒聯盟,18,06/13,110008,2019/06/17 04:00:11
17,一拳超人 (第二季),21,06/12,4181527,2019/06/17 04:00:11
18,強襲魔女 501 部隊出動！,10,06/12,120809,2019/06/17 04:00:11
19,鑽石王牌 act2,11,06/11,522121,2019/06/17 04:00:11
20,星光王子 KING OF PRISM -Shiny Seven Stars-,9,06/11,43461,2019/06/17 04:00:11
21,進擊的巨人 第三季,19,06/10,5890551,2019/06/17 04:00:11
