,title,vol,update,number,date
0,一拳超人 (第二季),22,06/19,4247730,2019/06/20 19:00:28
1,強襲魔女 501 部隊出動！,11,06/19,123046,2019/06/20 19:00:28
2,鑽石王牌 act2,12,06/18,545329,2019/06/20 19:00:28
3,星光王子 KING OF PRISM -Shiny Seven Stars-,10,06/18,46841,2019/06/20 19:00:28
4,進擊的巨人 第三季,20,06/17,6129630,2019/06/20 19:00:28
5,八月的棒球甜心,9,06/17,172178,2019/06/20 19:00:28
6,為什麼老師會在這裡！？,11,06/17,1278509,2019/06/20 19:00:28
7,FAIRY TAIL 魔導少年 最終章,313,06/16,2792981,2019/06/20 19:00:28
8,一弦定音！,11,06/16,428520,2019/06/20 19:00:28
9,我們真的學不來！,11,06/16,953658,2019/06/20 19:00:28
10,鬼滅之刃,11,06/16,2678903,2019/06/20 19:00:28
11,信長老師的年幼妻子,11,06/15,936658,2019/06/20 19:00:28
12,高中女生,11,06/15,310742,2019/06/20 19:00:28
13,超可動女孩 1/6,11,06/15,174667,2019/06/20 19:00:28
14,MIX,11,06/15,175191,2019/06/20 19:00:28
15,魔法水果籃,10,06/15,239539,2019/06/20 19:00:28
16,一個人的○○小日子,11,06/15,560835,2019/06/20 19:00:28
17,滿腦都是○○的我沒辦法談戀愛,11,06/15,1209394,2019/06/20 19:00:28
18,川柳少女,11,06/15,509180,2019/06/20 19:00:28
19,JOJO 的奇妙冒險 黃金之風,34,06/15,6266070,2019/06/20 19:00:28
20,戀愛幕末男友外傳-危機,11,06/14,22853,2019/06/20 19:00:28
21,Fight League 交鋒聯盟,18,06/13,112084,2019/06/20 19:00:28
