,title,vol,update,number,date
0,戀愛幕末男友外傳-危機,12,06/21,23096,2019/06/21 19:00:08
1,Fight League 交鋒聯盟,19,06/20,114400,2019/06/21 19:00:08
2,一拳超人 (第二季),22,06/19,4536059,2019/06/21 19:00:08
3,強襲魔女 501 部隊出動！,11,06/19,130640,2019/06/21 19:00:08
4,鑽石王牌 act2,12,06/18,565750,2019/06/21 19:00:08
5,星光王子 KING OF PRISM -Shiny Seven Stars-,10,06/18,48562,2019/06/21 19:00:08
6,進擊的巨人 第三季,20,06/17,6197530,2019/06/21 19:00:08
7,八月的棒球甜心,9,06/17,174711,2019/06/21 19:00:08
8,為什麼老師會在這裡！？,11,06/17,1298695,2019/06/21 19:00:08
9,FAIRY TAIL 魔導少年 最終章,313,06/16,2801970,2019/06/21 19:00:08
10,一弦定音！,11,06/16,436882,2019/06/21 19:00:08
11,我們真的學不來！,11,06/16,969848,2019/06/21 19:00:08
12,鬼滅之刃,11,06/16,2734768,2019/06/21 19:00:08
13,信長老師的年幼妻子,11,06/15,951171,2019/06/21 19:00:08
14,高中女生,11,06/15,313122,2019/06/21 19:00:08
15,超可動女孩 1/6,11,06/15,176199,2019/06/21 19:00:08
16,MIX,11,06/15,177023,2019/06/21 19:00:08
17,魔法水果籃,10,06/15,244072,2019/06/21 19:00:08
18,一個人的○○小日子,11,06/15,567198,2019/06/21 19:00:08
19,滿腦都是○○的我沒辦法談戀愛,11,06/15,1223240,2019/06/21 19:00:08
20,川柳少女,11,06/15,514418,2019/06/21 19:00:08
21,JOJO 的奇妙冒險 黃金之風,34,06/15,6293892,2019/06/21 19:00:08
