,title,vol,update,number,date
0,一拳超人 (第二季),18,05/15,2067288,2019/05/16 11:00:34
1,強襲魔女 501 部隊出動！,6,05/15,64438,2019/05/16 11:00:34
2,鑽石王牌 act2,7,05/14,272206,2019/05/16 11:00:34
3,星光王子 KING OF PRISM -Shiny Seven Stars-,5,05/14,20692,2019/05/16 11:00:34
4,進擊的巨人 第三季,15,05/13,4263611,2019/05/16 11:00:34
5,八月的棒球甜心,6,05/13,126070,2019/05/16 11:00:34
6,為什麼老師會在這裡！？,6,05/13,707147,2019/05/16 11:00:34
7,FAIRY TAIL 魔導少年 最終章,308,05/12,2371068,2019/05/16 11:00:34
8,一弦定音！,6,05/12,206023,2019/05/16 11:00:34
9,我們真的學不來！,6,05/12,467538,2019/05/16 11:00:34
10,鬼滅之刃,6,05/12,1160246,2019/05/16 11:00:34
11,信長老師的年幼妻子,6,05/11,490412,2019/05/16 11:00:34
12,高中女生,6,05/11,211504,2019/05/16 11:00:34
13,超可動女孩 1/6,6,05/11,104224,2019/05/16 11:00:34
14,MIX,6,05/11,90885,2019/05/16 11:00:34
15,一個人的○○小日子,6,05/11,302306,2019/05/16 11:00:34
16,滿腦都是○○的我沒辦法談戀愛,6,05/11,612571,2019/05/16 11:00:34
17,川柳少女,6,05/11,265939,2019/05/16 11:00:34
18,JOJO 的奇妙冒險 黃金之風,29,05/11,5212117,2019/05/16 11:00:34
19,魔法水果籃,5,05/11,96163,2019/05/16 11:00:34
20,戀愛幕末男友外傳-危機,6,05/10,12401,2019/05/16 11:00:34
21,Fight League 交鋒聯盟,13,05/09,78045,2019/05/16 11:00:34
