,title,vol,update,number,date
0,進擊的巨人 第三季,15,05/13,4087281,2019/05/13 23:00:13
1,八月的棒球甜心,6,05/13,116913,2019/05/13 23:00:13
2,為什麼老師會在這裡！？,6,05/13,647032,2019/05/13 23:00:13
3,FAIRY TAIL 魔導少年 最終章,308,05/12,2353422,2019/05/13 23:00:13
4,一弦定音！,6,05/12,195766,2019/05/13 23:00:13
5,我們真的學不來！,6,05/12,445293,2019/05/13 23:00:13
6,鬼滅之刃,6,05/12,1098494,2019/05/13 23:00:13
7,信長老師的年幼妻子,6,05/11,470781,2019/05/13 23:00:13
8,高中女生,6,05/11,205596,2019/05/13 23:00:13
9,超可動女孩 1/6,6,05/11,99994,2019/05/13 23:00:13
10,MIX,6,05/11,87754,2019/05/13 23:00:13
11,一個人的○○小日子,6,05/11,293292,2019/05/13 23:00:13
12,滿腦都是○○的我沒辦法談戀愛,6,05/11,594833,2019/05/13 23:00:13
13,川柳少女,6,05/11,257700,2019/05/13 23:00:13
14,JOJO 的奇妙冒險 黃金之風,29,05/11,5184235,2019/05/13 23:00:13
15,魔法水果籃,5,05/11,91617,2019/05/13 23:00:13
16,戀愛幕末男友外傳-危機,6,05/10,12178,2019/05/13 23:00:13
17,Fight League 交鋒聯盟,13,05/09,77535,2019/05/13 23:00:13
18,一拳超人 (第二季),17,05/08,2024018,2019/05/13 23:00:13
19,強襲魔女 501 部隊出動！,5,05/08,63109,2019/05/13 23:00:13
20,鑽石王牌 act2,6,05/07,253607,2019/05/13 23:00:13
21,星光王子 KING OF PRISM -Shiny Seven Stars-,4,05/07,18967,2019/05/13 23:00:13
