,title,vol,update,number,date
0,鑽石王牌 act2,3,04/16,70124,2019/04/16 19:00:18
1,星光王子 KING OF PRISM -Shiny Seven Stars-,1,04/16,統計中,2019/04/16 19:00:18
2,八月的棒球甜心,2,04/15,44196,2019/04/16 19:00:18
3,為什麼老師會在這裡！？,2,04/15,187621,2019/04/16 19:00:18
4,FAIRY TAIL 魔導少年 最終章,304,04/14,2065424,2019/04/16 19:00:18
5,一弦定音！,2,04/14,50523,2019/04/16 19:00:18
6,我們真的學不來！,2,04/14,136092,2019/04/16 19:00:18
7,鬼滅之刃,2,04/14,260249,2019/04/16 19:00:18
8,信長老師的年幼妻子,2,04/13,109128,2019/04/16 19:00:18
9,高中女生,2,04/13,87239,2019/04/16 19:00:18
10,超可動女孩 1/6,2,04/13,31690,2019/04/16 19:00:18
11,MIX,2,04/13,29051,2019/04/16 19:00:18
12,一個人的○○小日子,2,04/13,100416,2019/04/16 19:00:18
13,滿腦都是○○的我沒辦法談戀愛,2,04/13,189430,2019/04/16 19:00:18
14,川柳少女,2,04/13,81441,2019/04/16 19:00:18
15,JOJO 的奇妙冒險 黃金之風,26,04/13,4515120,2019/04/16 19:00:18
16,魔法水果籃,1,04/13,12322,2019/04/16 19:00:18
17,戀愛幕末男友外傳-危機,2,04/12,3836,2019/04/16 19:00:18
18,Fight League 交鋒聯盟,9,04/11,61122,2019/04/16 19:00:18
19,一拳超人 (第二季),13,04/10,438904,2019/04/16 19:00:18
20,強襲魔女 501 部隊出動！,1,04/10,19336,2019/04/16 19:00:18
