,title,vol,update,number,date
0,進擊的巨人 第三季,18,06/03,5095210,2019/06/03 19:00:08
1,為什麼老師會在這裡！？,9,06/03,993267,2019/06/03 19:00:08
2,FAIRY TAIL 魔導少年 最終章,311,06/02,2566244,2019/06/03 19:00:08
3,一弦定音！,9,06/02,304237,2019/06/03 19:00:08
4,我們真的學不來！,9,06/02,655956,2019/06/03 19:00:08
5,鬼滅之刃,9,06/02,1796336,2019/06/03 19:00:08
6,信長老師的年幼妻子,9,06/01,697131,2019/06/03 19:00:08
7,高中女生,9,06/01,264692,2019/06/03 19:00:08
8,超可動女孩 1/6,9,06/01,139257,2019/06/03 19:00:08
9,MIX,9,06/01,132649,2019/06/03 19:00:08
10,一個人的○○小日子,9,06/01,438473,2019/06/03 19:00:08
11,滿腦都是○○的我沒辦法談戀愛,9,06/01,891165,2019/06/03 19:00:08
12,川柳少女,9,06/01,399116,2019/06/03 19:00:08
13,JOJO 的奇妙冒險 黃金之風,32,06/01,5733263,2019/06/03 19:00:08
14,魔法水果籃,8,06/01,163838,2019/06/03 19:00:08
15,戀愛幕末男友外傳-危機,9,05/31,18227,2019/06/03 19:00:08
16,Fight League 交鋒聯盟,16,05/30,95378,2019/06/03 19:00:08
17,一拳超人 (第二季),20,05/29,3466466,2019/06/03 19:00:08
18,強襲魔女 501 部隊出動！,8,05/29,95760,2019/06/03 19:00:08
19,鑽石王牌 act2,9,05/28,411241,2019/06/03 19:00:08
20,星光王子 KING OF PRISM -Shiny Seven Stars-,7,05/28,32310,2019/06/03 19:00:08
21,八月的棒球甜心,7,05/20,148437,2019/06/03 19:00:08
