,title,vol,update,number,date
0,戀愛幕末男友外傳-危機,2,04/12,2149,2019/04/13 01:00:01
1,Fight League 交鋒聯盟,9,04/11,57250,2019/04/13 01:00:01
2,一拳超人 (第二季),13,04/10,356899,2019/04/13 01:00:01
3,強襲魔女 501 部隊出動！,1,04/10,14948,2019/04/13 01:00:01
4,鑽石王牌 act2,2,04/09,58901,2019/04/13 01:00:01
5,八月的棒球甜心,1,04/08,29889,2019/04/13 01:00:01
6,為什麼老師會在這裡！？,1,04/08,105237,2019/04/13 01:00:01
7,逆轉裁判 第二季,23,04/08,226676,2019/04/13 01:00:01
8,FAIRY TAIL 魔導少年 最終章,303,04/07,2003089,2019/04/13 01:00:01
9,一弦定音！,1,04/07,23035,2019/04/13 01:00:01
10,我們真的學不來！,1,04/07,72243,2019/04/13 01:00:01
11,鬼滅之刃,1,04/07,115495,2019/04/13 01:00:01
12,信長老師的年幼妻子,1,04/06,52799,2019/04/13 01:00:01
13,高中女生,1,04/06,54951,2019/04/13 01:00:01
14,超可動女孩 1/6,1,04/06,18375,2019/04/13 01:00:01
15,MIX,1,04/06,17336,2019/04/13 01:00:01
16,一個人的○○小日子,1,04/06,57030,2019/04/13 01:00:01
17,滿腦都是○○的我沒辦法談戀愛,1,04/06,93242,2019/04/13 01:00:01
18,家有女友,12,04/06,977440,2019/04/13 01:00:01
19,川柳少女,1,04/06,43864,2019/04/13 01:00:01
20,JOJO 的奇妙冒險 黃金之風,25,04/06,4354109,2019/04/13 01:00:01
21,魔法禁書目錄 Ⅲ,26,04/05,1830356,2019/04/13 01:00:01
22,不愉快的妖怪庵 續,13,04/02,261513,2019/04/13 01:00:01
23,動物朋友 2,12,04/02,129657,2019/04/13 01:00:01
24,隊長小翼,52,04/02,1411674,2019/04/13 01:00:01
25,路人超能 100 第二季,13,04/01,2391051,2019/04/13 01:00:01
26,荒野的壽飛行隊,12,03/31,416532,2019/04/13 01:00:01
27,約會大作戰 DATE A LIVE 第三季,12,03/31,1068832,2019/04/13 01:00:01
28,ENDRO！,12,03/31,465865,2019/04/13 01:00:01
29,刀劍神域 Alicization,24,03/31,7364313,2019/04/13 01:00:01
30,輝夜姬想讓人告白～天才們的戀愛頭腦戰～,12,03/31,3450913,2019/04/13 01:00:01
