,title,vol,update,number,date
0,FAIRY TAIL 魔導少年 最終章,304,04/14,2006674,2019/04/14 10:00:25
1,一弦定音！,2,04/14,24214,2019/04/14 10:00:25
2,我們真的學不來！,2,04/14,75346,2019/04/14 10:00:25
3,鬼滅之刃,2,04/14,122905,2019/04/14 10:00:25
4,信長老師的年幼妻子,2,04/13,55361,2019/04/14 10:00:25
5,高中女生,2,04/13,57449,2019/04/14 10:00:25
6,超可動女孩 1/6,2,04/13,19030,2019/04/14 10:00:25
7,MIX,2,04/13,18071,2019/04/14 10:00:25
8,一個人的○○小日子,2,04/13,58763,2019/04/14 10:00:25
9,滿腦都是○○的我沒辦法談戀愛,2,04/13,97313,2019/04/14 10:00:25
10,川柳少女,2,04/13,45798,2019/04/14 10:00:25
11,JOJO 的奇妙冒險 黃金之風,26,04/13,4365168,2019/04/14 10:00:25
12,魔法水果籃,1,04/13,統計中,2019/04/14 10:00:25
13,戀愛幕末男友外傳-危機,2,04/12,3050,2019/04/14 10:00:25
14,Fight League 交鋒聯盟,9,04/11,59030,2019/04/14 10:00:25
15,一拳超人 (第二季),13,04/10,384467,2019/04/14 10:00:25
16,強襲魔女 501 部隊出動！,1,04/10,16620,2019/04/14 10:00:25
17,鑽石王牌 act2,2,04/09,62253,2019/04/14 10:00:25
18,八月的棒球甜心,1,04/08,31397,2019/04/14 10:00:25
19,為什麼老師會在這裡！？,1,04/08,115030,2019/04/14 10:00:25
20,逆轉裁判 第二季,23,04/08,227541,2019/04/14 10:00:25
21,家有女友,12,04/06,984687,2019/04/14 10:00:25
22,魔法禁書目錄 Ⅲ,26,04/05,1834966,2019/04/14 10:00:25
23,不愉快的妖怪庵 續,13,04/02,262806,2019/04/14 10:00:25
24,動物朋友 2,12,04/02,130341,2019/04/14 10:00:25
25,隊長小翼,52,04/02,1412603,2019/04/14 10:00:25
26,路人超能 100 第二季,13,04/01,2401103,2019/04/14 10:00:25
27,荒野的壽飛行隊,12,03/31,418176,2019/04/14 10:00:25
28,約會大作戰 DATE A LIVE 第三季,12,03/31,1072873,2019/04/14 10:00:25
29,ENDRO！,12,03/31,467242,2019/04/14 10:00:25
30,刀劍神域 Alicization,24,03/31,7375497,2019/04/14 10:00:25
31,輝夜姬想讓人告白～天才們的戀愛頭腦戰～,12,03/31,3464951,2019/04/14 10:00:25
