,title,vol,update,number,date
0,Fight League 交鋒聯盟,13,05/09,74956,2019/05/09 20:00:30
1,一拳超人 (第二季),17,05/08,1689872,2019/05/09 20:00:30
2,強襲魔女 501 部隊出動！,5,05/08,52795,2019/05/09 20:00:30
3,鑽石王牌 act2,6,05/07,224892,2019/05/09 20:00:30
4,星光王子 KING OF PRISM -Shiny Seven Stars-,4,05/07,16686,2019/05/09 20:00:30
5,進擊的巨人 第三季,14,05/06,3985811,2019/05/09 20:00:30
6,八月的棒球甜心,5,05/06,111356,2019/05/09 20:00:30
7,為什麼老師會在這裡！？,5,05/06,603319,2019/05/09 20:00:30
8,FAIRY TAIL 魔導少年 最終章,307,05/05,2301359,2019/05/09 20:00:30
9,一弦定音！,5,05/05,169378,2019/05/09 20:00:30
10,我們真的學不來！,5,05/05,390290,2019/05/09 20:00:30
11,鬼滅之刃,5,05/05,922226,2019/05/09 20:00:30
12,信長老師的年幼妻子,5,05/04,412128,2019/05/09 20:00:30
13,高中女生,5,05/04,188403,2019/05/09 20:00:30
14,超可動女孩 1/6,5,05/04,87550,2019/05/09 20:00:30
15,MIX,5,05/04,75895,2019/05/09 20:00:30
16,一個人的○○小日子,5,05/04,254691,2019/05/09 20:00:30
17,滿腦都是○○的我沒辦法談戀愛,5,05/04,515685,2019/05/09 20:00:30
18,川柳少女,5,05/04,222434,2019/05/09 20:00:30
19,JOJO 的奇妙冒險 黃金之風,28.5,05/04,5051575,2019/05/09 20:00:30
20,魔法水果籃,4,05/04,74981,2019/05/09 20:00:30
21,戀愛幕末男友外傳-危機,5,05/03,11266,2019/05/09 20:00:30
