,title,vol,update,number,date
0,Fight League 交鋒聯盟,15,05/23,85749,2019/05/24 00:00:12
1,一拳超人 (第二季),19,05/22,2769460,2019/05/24 00:00:12
2,強襲魔女 501 部隊出動！,7,05/22,80868,2019/05/24 00:00:12
3,鑽石王牌 act2,8,05/21,341831,2019/05/24 00:00:12
4,星光王子 KING OF PRISM -Shiny Seven Stars-,6,05/21,25973,2019/05/24 00:00:12
5,進擊的巨人 第三季,16,05/20,4626590,2019/05/24 00:00:12
6,八月的棒球甜心,7,05/20,141920,2019/05/24 00:00:12
7,為什麼老師會在這裡！？,7,05/20,840286,2019/05/24 00:00:12
8,FAIRY TAIL 魔導少年 最終章,309,05/19,2462985,2019/05/24 00:00:12
9,一弦定音！,7,05/19,250346,2019/05/24 00:00:12
10,我們真的學不來！,7,05/19,562492,2019/05/24 00:00:12
11,鬼滅之刃,7,05/19,1457609,2019/05/24 00:00:12
12,信長老師的年幼妻子,7,05/18,576945,2019/05/24 00:00:12
13,高中女生,7,05/18,233977,2019/05/24 00:00:12
14,超可動女孩 1/6,7,05/18,121145,2019/05/24 00:00:12
15,MIX,7,05/18,108484,2019/05/24 00:00:12
16,一個人的○○小日子,7,05/18,362641,2019/05/24 00:00:12
17,滿腦都是○○的我沒辦法談戀愛,7,05/18,730865,2019/05/24 00:00:12
18,川柳少女,7,05/18,316766,2019/05/24 00:00:12
19,JOJO 的奇妙冒險 黃金之風,30,05/18,5416332,2019/05/24 00:00:12
20,魔法水果籃,6,05/18,124482,2019/05/24 00:00:12
21,戀愛幕末男友外傳-危機,7,05/17,15588,2019/05/24 00:00:12
