,title,vol,update,number,date
0,FAIRY TAIL 魔導少年 最終章,312,06/09,2651293,2019/06/09 17:00:26
1,一弦定音！,10,06/09,350819,2019/06/09 17:00:26
2,我們真的學不來！,10,06/09,764195,2019/06/09 17:00:26
3,鬼滅之刃,10,06/09,2090154,2019/06/09 17:00:26
4,信長老師的年幼妻子,10,06/08,776865,2019/06/09 17:00:26
5,高中女生,10,06/08,279696,2019/06/09 17:00:26
6,超可動女孩 1/6,10,06/08,151688,2019/06/09 17:00:26
7,MIX,10,06/08,145229,2019/06/09 17:00:26
8,魔法水果籃,9,06/08,182619,2019/06/09 17:00:26
9,一個人的○○小日子,10,06/08,472544,2019/06/09 17:00:26
10,滿腦都是○○的我沒辦法談戀愛,10,06/08,1021978,2019/06/09 17:00:26
11,川柳少女,10,06/08,427703,2019/06/09 17:00:26
12,JOJO 的奇妙冒險 黃金之風,33,06/08,5838347,2019/06/09 17:00:26
13,戀愛幕末男友外傳-危機,10,06/07,19948,2019/06/09 17:00:26
14,Fight League 交鋒聯盟,17,06/06,101422,2019/06/09 17:00:26
15,強襲魔女 501 部隊出動！,9,06/05,107711,2019/06/09 17:00:26
16,鑽石王牌 act2,10,06/04,463619,2019/06/09 17:00:26
17,星光王子 KING OF PRISM -Shiny Seven Stars-,8,06/04,37573,2019/06/09 17:00:26
18,進擊的巨人 第三季,18,06/03,5471460,2019/06/09 17:00:26
19,為什麼老師會在這裡！？,9,06/03,1090410,2019/06/09 17:00:26
20,一拳超人 (第二季),20,05/29,3679600,2019/06/09 17:00:26
21,八月的棒球甜心,7,05/20,151317,2019/06/09 17:00:26
