,title,vol,update,number,date
0,一個人的○○小日子,10,06/08,468061,2019/06/08 08:00:08
1,滿腦都是○○的我沒辦法談戀愛,10,06/08,1011800,2019/06/08 08:00:08
2,川柳少女,10,06/08,424280,2019/06/08 08:00:08
3,JOJO 的奇妙冒險 黃金之風,33,06/08,5821517,2019/06/08 08:00:08
4,戀愛幕末男友外傳-危機,10,06/07,18948,2019/06/08 08:00:08
5,Fight League 交鋒聯盟,17,06/06,98318,2019/06/08 08:00:08
6,強襲魔女 501 部隊出動！,9,06/05,105946,2019/06/08 08:00:08
7,鑽石王牌 act2,10,06/04,456888,2019/06/08 08:00:08
8,星光王子 KING OF PRISM -Shiny Seven Stars-,8,06/04,36874,2019/06/08 08:00:08
9,進擊的巨人 第三季,18,06/03,5428891,2019/06/08 08:00:08
10,為什麼老師會在這裡！？,9,06/03,1079356,2019/06/08 08:00:08
11,FAIRY TAIL 魔導少年 最終章,311,06/02,2644681,2019/06/08 08:00:08
12,一弦定音！,9,06/02,346310,2019/06/08 08:00:08
13,我們真的學不來！,9,06/02,754888,2019/06/08 08:00:08
14,鬼滅之刃,9,06/02,2061234,2019/06/08 08:00:08
15,信長老師的年幼妻子,9,06/01,769998,2019/06/08 08:00:08
16,高中女生,9,06/01,278576,2019/06/08 08:00:08
17,超可動女孩 1/6,9,06/01,150781,2019/06/08 08:00:08
18,MIX,9,06/01,144071,2019/06/08 08:00:08
19,魔法水果籃,8,06/01,179596,2019/06/08 08:00:08
20,一拳超人 (第二季),20,05/29,3640896,2019/06/08 08:00:08
21,八月的棒球甜心,7,05/20,150811,2019/06/08 08:00:08
