,title,vol,update,number,date
0,一個人的○○小日子,2,04/13,57030,2019/04/13 09:00:01
1,滿腦都是○○的我沒辦法談戀愛,2,04/13,93242,2019/04/13 09:00:01
2,川柳少女,2,04/13,43864,2019/04/13 09:00:01
3,JOJO 的奇妙冒險 黃金之風,26,04/13,4354109,2019/04/13 09:00:01
4,魔法水果籃,1,04/13,統計中,2019/04/13 09:00:01
5,戀愛幕末男友外傳-危機,2,04/12,2149,2019/04/13 09:00:01
6,Fight League 交鋒聯盟,9,04/11,57250,2019/04/13 09:00:01
7,一拳超人 (第二季),13,04/10,356899,2019/04/13 09:00:01
8,強襲魔女 501 部隊出動！,1,04/10,14948,2019/04/13 09:00:01
9,鑽石王牌 act2,2,04/09,58901,2019/04/13 09:00:01
10,八月的棒球甜心,1,04/08,29889,2019/04/13 09:00:01
11,為什麼老師會在這裡！？,1,04/08,105237,2019/04/13 09:00:01
12,逆轉裁判 第二季,23,04/08,226676,2019/04/13 09:00:01
13,FAIRY TAIL 魔導少年 最終章,303,04/07,2003089,2019/04/13 09:00:01
14,一弦定音！,1,04/07,23035,2019/04/13 09:00:01
15,我們真的學不來！,1,04/07,72243,2019/04/13 09:00:01
16,鬼滅之刃,1,04/07,115495,2019/04/13 09:00:01
17,信長老師的年幼妻子,1,04/06,52799,2019/04/13 09:00:01
18,高中女生,1,04/06,54951,2019/04/13 09:00:01
19,超可動女孩 1/6,1,04/06,18375,2019/04/13 09:00:01
20,MIX,1,04/06,17336,2019/04/13 09:00:01
21,家有女友,12,04/06,977440,2019/04/13 09:00:01
22,魔法禁書目錄 Ⅲ,26,04/05,1830356,2019/04/13 09:00:01
23,不愉快的妖怪庵 續,13,04/02,261513,2019/04/13 09:00:01
24,動物朋友 2,12,04/02,129657,2019/04/13 09:00:01
25,隊長小翼,52,04/02,1411674,2019/04/13 09:00:01
26,路人超能 100 第二季,13,04/01,2391051,2019/04/13 09:00:01
27,荒野的壽飛行隊,12,03/31,416532,2019/04/13 09:00:01
28,約會大作戰 DATE A LIVE 第三季,12,03/31,1068832,2019/04/13 09:00:01
29,ENDRO！,12,03/31,465865,2019/04/13 09:00:01
30,刀劍神域 Alicization,24,03/31,7364313,2019/04/13 09:00:01
31,輝夜姬想讓人告白～天才們的戀愛頭腦戰～,12,03/31,3450913,2019/04/13 09:00:01
32,刀劍神域 Alicization,24,03/31,7364313,2019/04/13 09:00:01
33,JOJO 的奇妙冒險 黃金之風,26,04/13,4354109,2019/04/13 09:00:01
34,輝夜姬想讓人告白～天才們的戀愛頭腦戰～,12,03/31,3450913,2019/04/13 09:00:01
35,路人超能 100 第二季,13,04/01,2391051,2019/04/13 09:00:01
36,FAIRY TAIL 魔導少年 最終章,303,04/07,2003089,2019/04/13 09:00:01
37,魔法禁書目錄 Ⅲ,26,04/05,1830356,2019/04/13 09:00:01
38,隊長小翼,52,04/02,1411674,2019/04/13 09:00:01
39,約會大作戰 DATE A LIVE 第三季,12,03/31,1068832,2019/04/13 09:00:01
40,家有女友,12,04/06,977440,2019/04/13 09:00:01
41,ENDRO！,12,03/31,465865,2019/04/13 09:00:01
42,荒野的壽飛行隊,12,03/31,416532,2019/04/13 09:00:01
43,一拳超人 (第二季),13,04/10,356899,2019/04/13 09:00:01
44,不愉快的妖怪庵 續,13,04/02,261513,2019/04/13 09:00:01
45,逆轉裁判 第二季,23,04/08,226676,2019/04/13 09:00:01
46,動物朋友 2,12,04/02,129657,2019/04/13 09:00:01
47,鬼滅之刃,1,04/07,115495,2019/04/13 09:00:01
48,為什麼老師會在這裡！？,1,04/08,105237,2019/04/13 09:00:01
49,滿腦都是○○的我沒辦法談戀愛,2,04/13,93242,2019/04/13 09:00:01
50,我們真的學不來！,1,04/07,72243,2019/04/13 09:00:01
51,鑽石王牌 act2,2,04/09,58901,2019/04/13 09:00:01
52,Fight League 交鋒聯盟,9,04/11,57250,2019/04/13 09:00:01
53,一個人的○○小日子,2,04/13,57030,2019/04/13 09:00:01
54,高中女生,1,04/06,54951,2019/04/13 09:00:01
55,信長老師的年幼妻子,1,04/06,52799,2019/04/13 09:00:01
56,川柳少女,2,04/13,43864,2019/04/13 09:00:01
57,八月的棒球甜心,1,04/08,29889,2019/04/13 09:00:01
58,一弦定音！,1,04/07,23035,2019/04/13 09:00:01
59,超可動女孩 1/6,1,04/06,18375,2019/04/13 09:00:01
60,MIX,1,04/06,17336,2019/04/13 09:00:01
61,強襲魔女 501 部隊出動！,1,04/10,14948,2019/04/13 09:00:01
62,戀愛幕末男友外傳-危機,2,04/12,2149,2019/04/13 09:00:01
63,魔法水果籃,1,04/13,統計中,2019/04/13 09:00:01
