,title,vol,update,number,date
0,鑽石王牌 act2,5,04/30,161474,2019/05/01 00:00:27
1,星光王子 KING OF PRISM -Shiny Seven Stars-,3,04/30,9557,2019/05/01 00:00:27
2,八月的棒球甜心,4,04/29,88957,2019/05/01 00:00:27
3,進擊的巨人 第三季,13,04/29,3634819,2019/05/01 00:00:27
4,為什麼老師會在這裡！？,4,04/29,460610,2019/05/01 00:00:27
5,FAIRY TAIL 魔導少年 最終章,306,04/28,2218504,2019/05/01 00:00:27
6,一弦定音！,4,04/28,123308,2019/05/01 00:00:27
7,我們真的學不來！,4,04/28,304295,2019/05/01 00:00:27
8,鬼滅之刃,4,04/28,654365,2019/05/01 00:00:27
9,信長老師的年幼妻子,4,04/27,301065,2019/05/01 00:00:27
10,高中女生,4,04/27,157731,2019/05/01 00:00:27
11,超可動女孩 1/6,4,04/27,67456,2019/05/01 00:00:27
12,MIX,4,04/27,58623,2019/05/01 00:00:27
13,一個人的○○小日子,4,04/27,199339,2019/05/01 00:00:27
14,滿腦都是○○的我沒辦法談戀愛,4,04/27,395024,2019/05/01 00:00:27
15,川柳少女,4,04/27,171958,2019/05/01 00:00:27
16,JOJO 的奇妙冒險 黃金之風,28,04/27,4915658,2019/05/01 00:00:27
17,魔法水果籃,3,04/27,50810,2019/05/01 00:00:27
18,戀愛幕末男友外傳-危機,4,04/26,7620,2019/05/01 00:00:27
19,Fight League 交鋒聯盟,11,04/25,70705,2019/05/01 00:00:27
20,一拳超人 (第二季),15,04/24,1188036,2019/05/01 00:00:27
21,強襲魔女 501 部隊出動！,3,04/24,41883,2019/05/01 00:00:27
