,title,vol,update,number,date
0,FAIRY TAIL 魔導少年 最終章,306,04/28,2166110,2019/04/28 20:00:40
1,一弦定音！,4,04/28,99829,2019/04/28 20:00:40
2,我們真的學不來！,4,04/28,244620,2019/04/28 20:00:40
3,鬼滅之刃,4,04/28,513682,2019/04/28 20:00:40
4,信長老師的年幼妻子,4,04/27,220884,2019/04/28 20:00:40
5,高中女生,4,04/27,138074,2019/04/28 20:00:40
6,超可動女孩 1/6,4,04/27,56862,2019/04/28 20:00:40
7,MIX,4,04/27,52220,2019/04/28 20:00:40
8,一個人的○○小日子,4,04/27,183025,2019/04/28 20:00:40
9,滿腦都是○○的我沒辦法談戀愛,4,04/27,363375,2019/04/28 20:00:40
10,川柳少女,4,04/27,157978,2019/04/28 20:00:40
11,JOJO 的奇妙冒險 黃金之風,28,04/27,4861494,2019/04/28 20:00:40
12,魔法水果籃,3,04/27,44501,2019/04/28 20:00:40
13,戀愛幕末男友外傳-危機,4,04/26,7259,2019/04/28 20:00:40
14,Fight League 交鋒聯盟,11,04/25,70051,2019/04/28 20:00:40
15,一拳超人 (第二季),15,04/24,1121296,2019/04/28 20:00:40
16,強襲魔女 501 部隊出動！,3,04/24,40595,2019/04/28 20:00:40
17,鑽石王牌 act2,4,04/23,156071,2019/04/28 20:00:40
18,星光王子 KING OF PRISM -Shiny Seven Stars-,2,04/23,8944,2019/04/28 20:00:40
19,八月的棒球甜心,3,04/22,78885,2019/04/28 20:00:40
20,為什麼老師會在這裡！？,3,04/22,398603,2019/04/28 20:00:40
21,進擊的巨人 第三季,12,10/15,3504376,2019/04/28 20:00:40
