,title,vol,update,number,date
0,戀愛幕末男友外傳-危機,5,05/03,7904,2019/05/03 12:00:12
1,Fight League 交鋒聯盟,12,05/02,71138,2019/05/03 12:00:12
2,一拳超人 (第二季),16,05/01,1418859,2019/05/03 12:00:12
3,強襲魔女 501 部隊出動！,4,05/01,47272,2019/05/03 12:00:12
4,鑽石王牌 act2,5,04/30,188706,2019/05/03 12:00:12
5,星光王子 KING OF PRISM -Shiny Seven Stars-,3,04/30,12455,2019/05/03 12:00:12
6,八月的棒球甜心,4,04/29,95288,2019/05/03 12:00:12
7,進擊的巨人 第三季,13,04/29,3719181,2019/05/03 12:00:12
8,為什麼老師會在這裡！？,4,04/29,494950,2019/05/03 12:00:12
9,FAIRY TAIL 魔導少年 最終章,306,04/28,2229597,2019/05/03 12:00:12
10,一弦定音！,4,04/28,130844,2019/05/03 12:00:12
11,我們真的學不來！,4,04/28,318871,2019/05/03 12:00:12
12,鬼滅之刃,4,04/28,692417,2019/05/03 12:00:12
13,信長老師的年幼妻子,4,04/27,324909,2019/05/03 12:00:12
14,高中女生,4,04/27,163297,2019/05/03 12:00:12
15,超可動女孩 1/6,4,04/27,70199,2019/05/03 12:00:12
16,MIX,4,04/27,60845,2019/05/03 12:00:12
17,一個人的○○小日子,4,04/27,206020,2019/05/03 12:00:12
18,滿腦都是○○的我沒辦法談戀愛,4,04/27,408911,2019/05/03 12:00:12
19,川柳少女,4,04/27,178224,2019/05/03 12:00:12
20,JOJO 的奇妙冒險 黃金之風,28,04/27,4941269,2019/05/03 12:00:12
21,魔法水果籃,3,04/27,53939,2019/05/03 12:00:12
